TreeID,Family,Genus,species,DBH,Xutm,Yutm,sondage_N,arbre_plus_proche,topo,depth,DBH_2,Family_2,Genus_2,species_2,Xutm_2,Yutm_2
"140798",Chrysobalanaceae,Hymenopus,latistipulus,1.3,285429.9778529,581538.6066,14.4,"140838","5","73",4,Fabaceae,Bocoa,prouacensis,285434.102125125,581530.83595
"140799",Chrysobalanaceae,Licania,canescens,1.7,285431.167491625,581539.16975,14.4,"140838","5","73",4,Fabaceae,Bocoa,prouacensis,285434.102125125,581530.83595
"140803",Melastomataceae,Mouriri,crassifolia,2.1,285430.70566285,581539.6601,14.4,"140838","5","73",4,Fabaceae,Bocoa,prouacensis,285434.102125125,581530.83595
"140805",Meliaceae,Guarea,costata,2.8,285429.08513445,581538.44565,14.4,"140838","5","73",4,Fabaceae,Bocoa,prouacensis,285434.102125125,581530.83595
"140813",Chrysobalanaceae,Couepia,habrantha,23.71408652,285432.15617925,581539.35925,14.4,"140838","5","73",4,Fabaceae,Bocoa,prouacensis,285434.102125125,581530.83595
"140815",Malvaceae,Theobroma,subincanum,1.1,285418.93662315,581563.04735,14.9,"140672","3","55",1.2,Peraceae,Pogonophora,schomburgkiana,285421.7260689,581560.73835
"140816",Chrysobalanaceae,Couepia,guianensis,2.3,285427.296656375,581534.67025,14.4,"140838","5","73",4,Fabaceae,Bocoa,prouacensis,285434.102125125,581530.83595
"140818",Meliaceae,Trichilia,schomburgkii,3.4,285426.536954875,581530.25925,14.4,"140838","5","73",4,Fabaceae,Bocoa,prouacensis,285434.102125125,581530.83595
"140819",Metteniusaceae,Poraqueiba,guianensis,6,285427.5166011,581530.1322,14.4,"140838","5","73",4,Fabaceae,Bocoa,prouacensis,285434.102125125,581530.83595
"140820",Chrysobalanaceae,Licania,canescens,1.2,285427.1977034,581531.1882,14.4,"140838","5","73",4,Fabaceae,Bocoa,prouacensis,285434.102125125,581530.83595
"140820",Chrysobalanaceae,Licania,canescens,1.5,285427.1977034,581531.1882,14.4,"140838","5","73",4,Fabaceae,Bocoa,prouacensis,285434.102125125,581530.83595
"140821",Myrtaceae,Eugenia,exaltata,1.4,285426.842833,581530.978,14.4,"140838","5","73",4,Fabaceae,Bocoa,prouacensis,285434.102125125,581530.83595
"140822",Myristicaceae,Iryanthera,sagotiana,1.9,285430.80137515,581529.6447,14.4,"140838","5","73",4,Fabaceae,Bocoa,prouacensis,285434.102125125,581530.83595
"140823",Lecythidaceae,Eschweilera,coriacea,9.8,285427.12871915,581532.1093,14.4,"140838","5","73",4,Fabaceae,Bocoa,prouacensis,285434.102125125,581530.83595
"140824",Sapotaceae,Pouteria,jariensis,2.1,285425.504271,581532.98615,14.4,"140838","5","73",4,Fabaceae,Bocoa,prouacensis,285434.102125125,581530.83595
"140830",Lauraceae,Aniba,guianensis,9.4,285429.40992955,581534.2527,14.4,"140838","5","73",4,Fabaceae,Bocoa,prouacensis,285434.102125125,581530.83595
"140831",Anacardiaceae,Anacardium,spruceanum,1.2,285429.40992955,581534.2527,14.4,"140838","5","73",4,Fabaceae,Bocoa,prouacensis,285434.102125125,581530.83595
"140832",Lecythidaceae,Lecythis,persistens,1.8,285430.671579375,581537.34825,14.4,"140838","5","73",4,Fabaceae,Bocoa,prouacensis,285434.102125125,581530.83595
"140833",Chrysobalanaceae,Hirtella,araguariensis,1.3,285430.6425925,581537.44425,14.4,"140838","5","73",4,Fabaceae,Bocoa,prouacensis,285434.102125125,581530.83595
"140834",Myrtaceae,Eugenia,coffeifolia,1.8,285430.92854285,581538.57555,14.4,"140838","5","73",4,Fabaceae,Bocoa,prouacensis,285434.102125125,581530.83595
"140835",Sapotaceae,Micropholis,guyanensis,10,285433.2737,581537.39,14.4,"140838","5","73",4,Fabaceae,Bocoa,prouacensis,285434.102125125,581530.83595
"140836",Melastomataceae,Mouriri,crassifolia,1.1,285432.4879295,581536.5285,14.4,"140838","5","73",4,Fabaceae,Bocoa,prouacensis,285434.102125125,581530.83595
"140837",Chrysobalanaceae,Leptobalanus,sprucei,3.2,285433.1835875,581534.2245,14.4,"140838","5","73",4,Fabaceae,Bocoa,prouacensis,285434.102125125,581530.83595
"140838",Fabaceae,Bocoa,prouacensis,4,285434.102125125,581530.83595,14.4,"140838","5","73",4,Fabaceae,Bocoa,prouacensis,285434.102125125,581530.83595
"140839",Lauraceae,Ocotea,nigra,1,285431.817000525,581530.78385,14.4,"140838","5","73",4,Fabaceae,Bocoa,prouacensis,285434.102125125,581530.83595
"140841",Violaceae,Leonia,glycycarpa,2,285429.51186445,581531.1443,14.4,"140838","5","73",4,Fabaceae,Bocoa,prouacensis,285434.102125125,581530.83595
"140842",Simaroubaceae,Homalolepis,cedron,14.64225476,285425.9672575,581526.951,14.4,"140838","5","73",4,Fabaceae,Bocoa,prouacensis,285434.102125125,581530.83595
"140843",Fabaceae,Swartzia,arborescens,17.50704374,285426.11511425,581529.9245,14.4,"140838","5","73",4,Fabaceae,Bocoa,prouacensis,285434.102125125,581530.83595
"140844",Sapotaceae,Chrysophyllum,sanguinolentum,14.96056465,285425.859147775,581533.19635,14.4,"140838","5","73",4,Fabaceae,Bocoa,prouacensis,285434.102125125,581530.83595
"140845",Lecythidaceae,Gustavia,hexapetala,16.71126902,285428.12039005,581535.7523,14.4,"140838","5","73",4,Fabaceae,Bocoa,prouacensis,285434.102125125,581530.83595
"140856",Lecythidaceae,Lecythis,persistens,7,285432.4867285,581521.9854,14.4,"140838","5","73",4,Fabaceae,Bocoa,prouacensis,285434.102125125,581530.83595
"140857",Myristicaceae,Virola,michelii,7,285432.2078461,581522.2163,14.4,"140838","5","73",4,Fabaceae,Bocoa,prouacensis,285434.102125125,581530.83595
"140858",Chrysobalanaceae,Licania,membranacea,1.1,285430.41160825,581522.6235,14.4,"140838","5","73",4,Fabaceae,Bocoa,prouacensis,285434.102125125,581530.83595
"140859",Annonaceae,Fusaea,longifolia,1.5,285429.162113,581523.298,14.4,"140838","5","73",4,Fabaceae,Bocoa,prouacensis,285434.102125125,581530.83595
"140860",Lecythidaceae,Eschweilera,pedicellata,3.7,285428.334420125,581524.30725,14.4,"140838","5","73",4,Fabaceae,Bocoa,prouacensis,285434.102125125,581530.83595
"140862",Simaroubaceae,Homalolepis,cedron,2,285432.6176625,581528.82495,14.4,"140838","5","73",4,Fabaceae,Bocoa,prouacensis,285434.102125125,581530.83595
"140863",Myristicaceae,Iryanthera,hostmannii,1.4,285435.5744859,581529.0769,14.4,"140838","5","73",4,Fabaceae,Bocoa,prouacensis,285434.102125125,581530.83595
"140864",Euphorbiaceae,Conceveiba,guianensis,9.5,285434.500896,581528.12975,14.4,"140838","5","73",4,Fabaceae,Bocoa,prouacensis,285434.102125125,581530.83595
"140865",Annonaceae,Annona,ambotay,2.5,285434.471909875,581528.22575,14.4,"140838","5","73",4,Fabaceae,Bocoa,prouacensis,285434.102125125,581530.83595
"140866",Myristicaceae,Iryanthera,hostmannii,1.8,285436.491035,581526.734,14.4,"140838","5","73",4,Fabaceae,Bocoa,prouacensis,285434.102125125,581530.83595
"140867",Simaroubaceae,Homalolepis,cedron,1.3,285435.29954725,581527.2165,14.4,"140838","5","73",4,Fabaceae,Bocoa,prouacensis,285434.102125125,581530.83595
"140868",Myristicaceae,Iryanthera,sagotiana,1.1,285436.742895725,581525.55345,14.4,"140838","5","73",4,Fabaceae,Bocoa,prouacensis,285434.102125125,581530.83595
"140869",Fabaceae,Tachigali,melinonii,1.8,285435.83029315,581525.80505,14.4,"140838","5","73",4,Fabaceae,Bocoa,prouacensis,285434.102125125,581530.83595
"140870",Myristicaceae,Iryanthera,sagotiana,1.8,285433.824138625,581525.52205,14.4,"140838","5","73",4,Fabaceae,Bocoa,prouacensis,285434.102125125,581530.83595
"140871",Lecythidaceae,Lecythis,persistens,1.2,285436.87881765,581524.7569,14.4,"140838","5","73",4,Fabaceae,Bocoa,prouacensis,285434.102125125,581530.83595
"140873",Sapotaceae,Pouteria,cicatricata,1.4,285436.467978,581523.69305,14.4,"140838","5","73",4,Fabaceae,Bocoa,prouacensis,285434.102125125,581530.83595
"140875",Sapotaceae,Pouteria,flavilatex,2.3,285431.601090525,581523.18665,14.4,"140838","5","73",4,Fabaceae,Bocoa,prouacensis,285434.102125125,581530.83595
"140876",Lecythidaceae,Eschweilera,pedicellata,2.9,285432.870559,581522.0996,14.4,"140838","5","73",4,Fabaceae,Bocoa,prouacensis,285434.102125125,581530.83595
"140877",Chrysobalanaceae,Couepia,guianensis,1.2,285433.024493675,581521.93615,14.4,"140838","5","73",4,Fabaceae,Bocoa,prouacensis,285434.102125125,581530.83595
"140879",Cordiaceae,Cordia,sprucei,1.4,285437.402532125,581521.98325,14.4,"140838","5","73",4,Fabaceae,Bocoa,prouacensis,285434.102125125,581530.83595
"140880",Myrtaceae,Eugenia,exaltata,2.8,285436.5569207,581522.3594,14.4,"140838","5","73",4,Fabaceae,Bocoa,prouacensis,285434.102125125,581530.83595
"140885",Melastomataceae,Mouriri,crassifolia,25.46479089,285430.96131695,581526.3443,14.4,"140838","5","73",4,Fabaceae,Bocoa,prouacensis,285434.102125125,581530.83595
"140886",Sapotaceae,Pouteria,torta,20.53098766,285433.7711915,581528.1219,14.4,"140838","5","73",4,Fabaceae,Bocoa,prouacensis,285434.102125125,581530.83595
"140887",Chrysobalanaceae,Hymenopus,heteromorphus,16.07464925,285435.45150675,581528.0987,14.4,"140838","5","73",4,Fabaceae,Bocoa,prouacensis,285434.102125125,581530.83595
"140888",Rubiaceae,Posoqueria,latifolia,21.32676237,285436.4479936,581524.1056,14.4,"140838","5","73",4,Fabaceae,Bocoa,prouacensis,285434.102125125,581530.83595
"140889",Fabaceae,Inga,alba,12.73239545,285436.6728643,581521.9754,14.4,"140838","5","73",4,Fabaceae,Bocoa,prouacensis,285434.102125125,581530.83595
"140890",Lecythidaceae,Gustavia,hexapetala,16.55211408,285437.067678,581521.3605,14.4,"140838","5","73",4,Fabaceae,Bocoa,prouacensis,285434.102125125,581530.83595
"140947",Annonaceae,Guatteria,guianensis,1.4,285435.7872968,581498.5896,14.3,"141004","6","120",1.3,Lecythidaceae,Eschweilera,sagotiana,285443.9855292,581493.6008
"140970",Lecythidaceae,Lecythis,corrugata,25.14648101,285439.308093525,581499.74195,14.3,"141004","6","120",1.3,Lecythidaceae,Eschweilera,sagotiana,285443.9855292,581493.6008
"140971",Sapotaceae,Pouteria,gonggrijpii,6.5,285439.12817,581488.9118,14.3,"141004","6","120",1.3,Lecythidaceae,Eschweilera,sagotiana,285443.9855292,581493.6008
"140972",Siparunaceae,Siparuna,cuspidata,1.5,285440.498112275,581490.26115,14.3,"141004","6","120",1.3,Lecythidaceae,Eschweilera,sagotiana,285443.9855292,581493.6008
"140973",Sapotaceae,Micropholis,obscura,1.6,285440.97777815,581490.4039,14.3,"141004","6","120",1.3,Lecythidaceae,Eschweilera,sagotiana,285443.9855292,581493.6008
"140974",Clusiaceae,Tovomita,"sp,11 CAY-ATDN",2.5,285440.150231975,581491.41315,14.3,"141004","6","120",1.3,Lecythidaceae,Eschweilera,sagotiana,285443.9855292,581493.6008
"140975",Vochysiaceae,Qualea,rosea,1.3,285437.874692,581491.6776,14.3,"141004","6","120",1.3,Lecythidaceae,Eschweilera,sagotiana,285443.9855292,581493.6008
"140976",Sapotaceae,Pouteria,fimbriata,4.5,285436.616462775,581492.03555,14.3,"141004","6","120",1.3,Lecythidaceae,Eschweilera,sagotiana,285443.9855292,581493.6008
"140977",Fabaceae,Bocoa,prouacensis,1,285436.6812905,581493.20575,14.3,"141004","6","120",1.3,Lecythidaceae,Eschweilera,sagotiana,285443.9855292,581493.6008
"140978",Malvaceae,Sterculia,pruriens,1.2,285436.380299125,581494.89485,14.3,"141004","6","120",1.3,Lecythidaceae,Eschweilera,sagotiana,285443.9855292,581493.6008
"140979",Melastomataceae,Mouriri,crassifolia,2.9,285437.43561025,581495.2089,14.3,"141004","6","120",1.3,Lecythidaceae,Eschweilera,sagotiana,285443.9855292,581493.6008
"140980",Melastomataceae,Mouriri,crassifolia,5.9,285435.340796075,581496.25955,14.3,"141004","6","120",1.3,Lecythidaceae,Eschweilera,sagotiana,285443.9855292,581493.6008
"140982",Anacardiaceae,Thyrsodium,puberulum,1.4,285435.80732335,581498.17705,14.3,"141004","6","120",1.3,Lecythidaceae,Eschweilera,sagotiana,285443.9855292,581493.6008
"140983",Melastomataceae,Mouriri,crassifolia,1.6,285437.0366068,581497.9151,14.3,"141004","6","120",1.3,Lecythidaceae,Eschweilera,sagotiana,285443.9855292,581493.6008
"140985",Melastomataceae,Mouriri,huberi,1.4,285438.5916567,581497.95935,14.3,"141004","6","120",1.3,Lecythidaceae,Eschweilera,sagotiana,285443.9855292,581493.6008
"140986",Burseraceae,Protium,sagotianum,1.1,285441.30002605,581497.30055,14.3,"141004","6","120",1.3,Lecythidaceae,Eschweilera,sagotiana,285443.9855292,581493.6008
"140987",Malvaceae,Sterculia,pruriens,2.7,285441.60785325,581496.97365,14.3,"141004","6","120",1.3,Lecythidaceae,Eschweilera,sagotiana,285443.9855292,581493.6008
"140988",Burseraceae,Protium,opacum,1,285440.2847426,581496.1614,14.3,"141004","6","120",1.3,Lecythidaceae,Eschweilera,sagotiana,285443.9855292,581493.6008
"140989",Burseraceae,Protium,opacum,2.1,285442.83503485,581497.75735,14.3,"141004","6","120",1.3,Lecythidaceae,Eschweilera,sagotiana,285443.9855292,581493.6008
"140990",Myristicaceae,Virola,michelii,1.3,285444.46191,581500.334,14.3,"141004","6","120",1.3,Lecythidaceae,Eschweilera,sagotiana,285443.9855292,581493.6008
"140991",Chrysobalanaceae,Hirtella,bicornis,2,285444.46191,581500.334,14.3,"141004","6","120",1.3,Lecythidaceae,Eschweilera,sagotiana,285443.9855292,581493.6008
"140992",Linaceae,Hebepetalum,humiriifolium,1.1,285444.483946,581498.8758,14.3,"141004","6","120",1.3,Lecythidaceae,Eschweilera,sagotiana,285443.9855292,581493.6008
"140993",Chrysobalanaceae,Licania,ovalifolia,1.2,285442.6521364,581498.0168,14.3,"141004","6","120",1.3,Lecythidaceae,Eschweilera,sagotiana,285443.9855292,581493.6008
"140994",Lecythidaceae,Eschweilera,pedicellata,1,285443.8613675,581498.1674,14.3,"141004","6","120",1.3,Lecythidaceae,Eschweilera,sagotiana,285443.9855292,581493.6008
"140995",Fabaceae,Inga,marginata,1.8,285444.1222406,581497.3034,14.3,"141004","6","120",1.3,Lecythidaceae,Eschweilera,sagotiana,285443.9855292,581493.6008
"140996",Sapotaceae,Pradosia,cochlearia,1.5,285443.336786,581496.4419,14.3,"141004","6","120",1.3,Lecythidaceae,Eschweilera,sagotiana,285443.9855292,581493.6008
"140997",Sapotaceae,Pouteria,jariensis,1,285442.9730491,581495.91515,14.3,"141004","6","120",1.3,Lecythidaceae,Eschweilera,sagotiana,285443.9855292,581493.6008
"140998",Myristicaceae,Iryanthera,hostmannii,1.1,285445.708265,581496.206,14.3,"141004","6","120",1.3,Lecythidaceae,Eschweilera,sagotiana,285443.9855292,581493.6008
"140999",Chrysobalanaceae,Licania,membranacea,1.4,285443.53071625,581495.45335,14.3,"141004","6","120",1.3,Lecythidaceae,Eschweilera,sagotiana,285443.9855292,581493.6008
"141000",Bignoniaceae,Jacaranda,copaia,9.2,285441.08538125,581494.2025,14.3,"141004","6","120",1.3,Lecythidaceae,Eschweilera,sagotiana,285443.9855292,581493.6008
"141001",Vochysiaceae,Qualea,rosea,1.1,285441.96882085,581494.0469,14.3,"141004","6","120",1.3,Lecythidaceae,Eschweilera,sagotiana,285443.9855292,581493.6008
"141001",Vochysiaceae,Qualea,rosea,2.5,285441.96882085,581494.0469,14.3,"141004","6","120",1.3,Lecythidaceae,Eschweilera,sagotiana,285443.9855292,581493.6008
"141003",Melastomataceae,Mouriri,crassifolia,1.4,285443.1711187,581492.8353,14.3,"141004","6","120",1.3,Lecythidaceae,Eschweilera,sagotiana,285443.9855292,581493.6008
"141004",Lecythidaceae,Eschweilera,sagotiana,1.3,285443.9855292,581493.6008,14.3,"141004","6","120",1.3,Lecythidaceae,Eschweilera,sagotiana,285443.9855292,581493.6008
"141005",Lecythidaceae,Lecythis,persistens,1.4,285444.505226275,581492.91845,14.3,"141004","6","120",1.3,Lecythidaceae,Eschweilera,sagotiana,285443.9855292,581493.6008
"141006",Clusiaceae,Tovomita,obovata,1.5,285444.8399664,581493.5412,14.3,"141004","6","120",1.3,Lecythidaceae,Eschweilera,sagotiana,285443.9855292,581493.6008
"141007",Sapotaceae,Chrysophyllum,sanguinolentum,5,285444.9400249,581491.47845,14.3,"141004","6","120",1.3,Lecythidaceae,Eschweilera,sagotiana,285443.9855292,581493.6008
"141008",Chrysobalanaceae,Couepia,guianensis,1.6,285444.4424158,581490.7026,14.3,"141004","6","120",1.3,Lecythidaceae,Eschweilera,sagotiana,285443.9855292,581493.6008
"141009",Malvaceae,Theobroma,guianense,3.8,285444.103543075,581492.17115,14.3,"141004","6","120",1.3,Lecythidaceae,Eschweilera,sagotiana,285443.9855292,581493.6008
"141010",Fabaceae,Inga,capitata,4.9,285442.16484755,581492.0127,14.3,"141004","6","120",1.3,Lecythidaceae,Eschweilera,sagotiana,285443.9855292,581493.6008
"141011",Chrysobalanaceae,Licania,membranacea,1.3,285441.60717875,581492.4745,14.3,"141004","6","120",1.3,Lecythidaceae,Eschweilera,sagotiana,285443.9855292,581493.6008
"141012",Bignoniaceae,Jacaranda,copaia,11.61831085,285435.7113835,581498.1485,14.3,"141004","6","120",1.3,Lecythidaceae,Eschweilera,sagotiana,285443.9855292,581493.6008
"141013",Lecythidaceae,Lecythis,zabucajo,49.97465213,285439.2094095,581496.2599,14.3,"141004","6","120",1.3,Lecythidaceae,Eschweilera,sagotiana,285443.9855292,581493.6008
"141025",Malvaceae,Theobroma,guianense,2.2,285440.990441,581484.13,14.3,"141004","6","120",1.3,Lecythidaceae,Eschweilera,sagotiana,285443.9855292,581493.6008
"141028",Sapotaceae,Pouteria,gonggrijpii,1,285439.56728625,581485.3805,14.3,"141004","6","120",1.3,Lecythidaceae,Eschweilera,sagotiana,285443.9855292,581493.6008
"141029",Meliaceae,Guarea,pubescens,1.9,285439.32639725,581485.83195,14.3,"141004","6","120",1.3,Lecythidaceae,Eschweilera,sagotiana,285443.9855292,581493.6008
"141030",Burseraceae,Protium,opacum,1,285438.1129857,581487.77265,14.3,"141004","6","120",1.3,Lecythidaceae,Eschweilera,sagotiana,285443.9855292,581493.6008
"141031",Fabaceae,Dicorynia,guianensis,0.9,285438.31380525,581488.1463,14.3,"141004","6","120",1.3,Lecythidaceae,Eschweilera,sagotiana,285443.9855292,581493.6008
"141032",Malvaceae,Theobroma,guianense,1.3,285443.8930956,581486.9818,14.3,"141004","6","120",1.3,Lecythidaceae,Eschweilera,sagotiana,285443.9855292,581493.6008
"141034",Myristicaceae,Iryanthera,hostmannii,1.3,285444.7164269,581488.06385,14.3,"141004","6","120",1.3,Lecythidaceae,Eschweilera,sagotiana,285443.9855292,581493.6008
"141035",Burseraceae,Protium,sagotianum,3.2,285445.9124558,581489.9892,14.3,"141004","6","120",1.3,Lecythidaceae,Eschweilera,sagotiana,285443.9855292,581493.6008
"141036",Myristicaceae,Iryanthera,hostmannii,3.3,285447.1146944,581488.7776,14.3,"141004","6","120",1.3,Lecythidaceae,Eschweilera,sagotiana,285443.9855292,581493.6008
"141037",Lecythidaceae,Lecythis,zabucajo,1.3,285446.521166,581487.9732,14.3,"141004","6","120",1.3,Lecythidaceae,Eschweilera,sagotiana,285443.9855292,581493.6008
"141038",Myristicaceae,Iryanthera,hostmannii,3,285445.2940915,581487.1895,14.3,"141004","6","120",1.3,Lecythidaceae,Eschweilera,sagotiana,285443.9855292,581493.6008
"141039",Fabaceae,Inga,capitata,4.2,285447.359690275,581486.23485,14.3,"141004","6","120",1.3,Lecythidaceae,Eschweilera,sagotiana,285443.9855292,581493.6008
"141040",Myristicaceae,Iryanthera,hostmannii,1.9,285444.9214257,581486.3462,14.3,"141004","6","120",1.3,Lecythidaceae,Eschweilera,sagotiana,285443.9855292,581493.6008
"141041",Clusiaceae,Tovomita,"sp,11 CAY-ATDN",6.5,285444.3748373,581486.0789,14.3,"141004","6","120",1.3,Lecythidaceae,Eschweilera,sagotiana,285443.9855292,581493.6008
"141042",Annonaceae,Duguetia,calycina,1.5,285443.388657875,581484.84375,14.3,"141004","6","120",1.3,Lecythidaceae,Eschweilera,sagotiana,285443.9855292,581493.6008
"141043",Annonaceae,Duguetia,calycina,2.3,285443.388657875,581484.84375,14.3,"141004","6","120",1.3,Lecythidaceae,Eschweilera,sagotiana,285443.9855292,581493.6008
"141053",Lecythidaceae,Lecythis,corrugata,22.28169203,285440.424312,581488.7744,14.3,"141004","6","120",1.3,Lecythidaceae,Eschweilera,sagotiana,285443.9855292,581493.6008
"141064",Violaceae,Leonia,glycycarpa,1.4,285449.173363,581486.46075,14.3,"141004","6","120",1.3,Lecythidaceae,Eschweilera,sagotiana,285443.9855292,581493.6008
"141065",Myristicaceae,Iryanthera,hostmannii,1.5,285449.12436885,581486.9693,14.3,"141004","6","120",1.3,Lecythidaceae,Eschweilera,sagotiana,285443.9855292,581493.6008
"141066",Clusiaceae,Symphonia,"sp,1",1.1,285450.063652675,581487.66735,14.3,"141004","6","120",1.3,Lecythidaceae,Eschweilera,sagotiana,285443.9855292,581493.6008
"141067",Malvaceae,Catostemma,fragrans,7,285449.189258,581488.1395,14.3,"141004","6","120",1.3,Lecythidaceae,Eschweilera,sagotiana,285443.9855292,581493.6008
"141069",Melastomataceae,Mouriri,huberi,1.2,285449.93261,581490.87175,14.3,"141004","6","120",1.3,Lecythidaceae,Eschweilera,sagotiana,285443.9855292,581493.6008
"141071",Clusiaceae,Garcinia,madruno,2,285451.26174915,581488.54705,14.3,"141004","6","120",1.3,Lecythidaceae,Eschweilera,sagotiana,285443.9855292,581493.6008
"141072",Clusiaceae,Tovomita,obovata,1.5,285452.14511465,581488.39145,14.3,"141004","6","120",1.3,Lecythidaceae,Eschweilera,sagotiana,285443.9855292,581493.6008
