TreeID,Family,Genus,species,DBH,Xutm,Yutm
"144484",Annonaceae,Oxandra,asbeckii,11.77746579,285506.875104,581556.88
"144486",Anacardiaceae,Anacardium,spruceanum,20.21267777,285508.698472725,581557.42245
"144487",Vochysiaceae,Ruizterania,albiflora,83.71550007,285510.9033208,581552.5343
"144488",Myristicaceae,Iryanthera,sagotiana,20.05352283,285508.43444135,581553.7873
"144489",Fabaceae,Tachigali,melinonii,1.4,285506.1166016,581542.7416
"144490",Annonaceae,Oxandra,asbeckii,4.5,285506.7318792,581542.0878
"144491",Apocynaceae,Aspidosperma,excelsum,1.3,285508.6312405,581543.07135
"144493",Myristicaceae,Iryanthera,hostmannii,9.2,285508.22338415,581546.50665
"144495",Clusiaceae,Tovomita,obovata,1.5,285509.824359625,581548.13365
"144497",Lecythidaceae,Couratari,oblongifolia,1.4,285504.8633778,581546.55305
"144498",Melastomataceae,Mouriri,huberi,1,285504.68692475,581549.22035
"144499",Fabaceae,Bocoa,prouacensis,5.3,285505.2140035,581549.9002
"144500",Cordiaceae,Cordia,nodosa,2.1,285509.7545384,581550.1004
"144501",Fabaceae,Swartzia,arborescens,8.8,285512.75597675,581545.34465
"144502",Chrysobalanaceae,Licania,canescens,1.2,285513.5461628,581543.0692
"144503",Vochysiaceae,Qualea,rosea,97.08451529,285505.96568225,581540.81375
"144504",Myristicaceae,Iryanthera,hostmannii,14.32394488,285506.798904175,581542.21235
"144505",Burseraceae,Protium,"opacum subsp,rabelianum",17.02957891,285506.884256,581542.97
"144506",Lecythidaceae,Lecythis,corrugata,18.78028328,285510.38036975,581548.7175
"144507",Anacardiaceae,Anacardium,spruceanum,3.9,285508.85889475,581531.21375
"144508",Apocynaceae,Lacmellea,aculeata,6.4,285508.92591065,581531.3383
"144509",Sapindaceae,Cupania,rubiginosa,1,285510.8921152,581532.4464
"144510",Apocynaceae,Couma,guianensis,1,285509.746965375,581534.51165
"144511",Annonaceae,Oxandra,asbeckii,7.3,285509.7165797,581535.6533
"144512",Fabaceae,Inga,sarmentosa,1.5,285507.16399,581535.103
"144513",Myristicaceae,Virola,michelii,1.2,285508.6596606,581536.3849
"144514",Moraceae,Trymatococcus,amazonicus,3,285506.9402182,581537.2332
"144515",Rubiaceae,Coussarea,micrococca,1.7,285506.50769805,581537.62755
"144516",Meliaceae,Guarea,costata,2,285506.363035925,581538.10755
"144517",Peraceae,Pogonophora,schomburgkiana,1.3,285506.78493895,581538.4423
"144518",Burseraceae,Protium,subserratum,1.2,285508.359737,581538.074
"144519",Myristicaceae,Iryanthera,hostmannii,1.3,285509.10903815,581537.6693
"144520",Sapotaceae,Micropholis,obscura,2.5,285508.8669872,581539.1664
"144521",Sapotaceae,Pouteria,gonggrijpii,2.3,285507.64707035,581539.7449
"144524",Melastomataceae,Henriettea,flavescens,3.9,285509.943681,581538.02225
