TreeID,Family,Genus,species,DBH,Xutm,Yutm,arbre_plus_proche,sondage_N,depth_sup,Family_2,Genus_2,species_2,Xutm_2,Yutm_2
"140831",Anacardiaceae,Anacardium,spruceanum,1.2,285429.40992955,581534.2527,"140838",14.4,"73",Fabaceae,,prouacensis,285434.102125125,581530.83595
"140832",Lecythidaceae,Lecythis,persistens,1.8,285430.671579375,581537.34825,"140838",14.4,"73",Fabaceae,,prouacensis,285434.102125125,581530.83595
"140833",Chrysobalanaceae,Hirtella,araguariensis,1.3,285430.6425925,581537.44425,"140838",14.4,"73",Fabaceae,,prouacensis,285434.102125125,581530.83595
"140834",Myrtaceae,Eugenia,coffeifolia,1.8,285430.92854285,581538.57555,"140838",14.4,"73",Fabaceae,,prouacensis,285434.102125125,581530.83595
"140835",Sapotaceae,Micropholis,guyanensis,10,285433.2737,581537.39,"140838",14.4,"73",Fabaceae,,prouacensis,285434.102125125,581530.83595
"140836",Melastomataceae,Mouriri,crassifolia,1.1,285432.4879295,581536.5285,"140838",14.4,"73",Fabaceae,,prouacensis,285434.102125125,581530.83595
"140837",Chrysobalanaceae,Leptobalanus,sprucei,3.2,285433.1835875,581534.2245,"140838",14.4,"73",Fabaceae,,prouacensis,285434.102125125,581530.83595
"140838",Fabaceae,Bocoa,prouacensis,4,285434.102125125,581530.83595,"140838",14.4,"73",Fabaceae,,prouacensis,285434.102125125,581530.83595
"140839",Lauraceae,Ocotea,nigra,1,285431.817000525,581530.78385,"140838",14.4,"73",Fabaceae,,prouacensis,285434.102125125,581530.83595
"140841",Violaceae,Leonia,glycycarpa,2,285429.51186445,581531.1443,"140838",14.4,"73",Fabaceae,,prouacensis,285434.102125125,581530.83595
"140842",Simaroubaceae,Homalolepis,cedron,14.64225476,285425.9672575,581526.951,"140838",14.4,"73",Fabaceae,,prouacensis,285434.102125125,581530.83595
"140843",Fabaceae,Swartzia,arborescens,17.50704374,285426.11511425,581529.9245,"140838",14.4,"73",Fabaceae,,prouacensis,285434.102125125,581530.83595
"140844",Sapotaceae,Chrysophyllum,sanguinolentum,14.96056465,285425.859147775,581533.19635,"140838",14.4,"73",Fabaceae,,prouacensis,285434.102125125,581530.83595
"140845",Lecythidaceae,Gustavia,hexapetala,16.71126902,285428.12039005,581535.7523,"140838",14.4,"73",Fabaceae,,prouacensis,285434.102125125,581530.83595
"140856",Lecythidaceae,Lecythis,persistens,7,285432.4867285,581521.9854,"140838",14.4,"73",Fabaceae,,prouacensis,285434.102125125,581530.83595
"140857",Myristicaceae,Virola,michelii,7,285432.2078461,581522.2163,"140838",14.4,"73",Fabaceae,,prouacensis,285434.102125125,581530.83595
"140858",Chrysobalanaceae,Licania,membranacea,1.1,285430.41160825,581522.6235,"140838",14.4,"73",Fabaceae,,prouacensis,285434.102125125,581530.83595
"140859",Annonaceae,Fusaea,longifolia,1.5,285429.162113,581523.298,"140838",14.4,"73",Fabaceae,,prouacensis,285434.102125125,581530.83595
"140860",Lecythidaceae,Eschweilera,pedicellata,3.7,285428.334420125,581524.30725,"140838",14.4,"73",Fabaceae,,prouacensis,285434.102125125,581530.83595
"140862",Simaroubaceae,Homalolepis,cedron,2,285432.6176625,581528.82495,"140838",14.4,"73",Fabaceae,,prouacensis,285434.102125125,581530.83595
"140863",Myristicaceae,Iryanthera,hostmannii,1.4,285435.5744859,581529.0769,"140838",14.4,"73",Fabaceae,,prouacensis,285434.102125125,581530.83595
"140864",Euphorbiaceae,Conceveiba,guianensis,9.5,285434.500896,581528.12975,"140838",14.4,"73",Fabaceae,,prouacensis,285434.102125125,581530.83595
"140865",Annonaceae,Annona,ambotay,2.5,285434.471909875,581528.22575,"140838",14.4,"73",Fabaceae,,prouacensis,285434.102125125,581530.83595
"140866",Myristicaceae,Iryanthera,hostmannii,1.8,285436.491035,581526.734,"140838",14.4,"73",Fabaceae,,prouacensis,285434.102125125,581530.83595
"140867",Simaroubaceae,Homalolepis,cedron,1.3,285435.29954725,581527.2165,"140838",14.4,"73",Fabaceae,,prouacensis,285434.102125125,581530.83595
"140868",Myristicaceae,Iryanthera,sagotiana,1.1,285436.742895725,581525.55345,"140838",14.4,"73",Fabaceae,,prouacensis,285434.102125125,581530.83595
"140869",Fabaceae,Tachigali,melinonii,1.8,285435.83029315,581525.80505,"140838",14.4,"73",Fabaceae,,prouacensis,285434.102125125,581530.83595
"140870",Myristicaceae,Iryanthera,sagotiana,1.8,285433.824138625,581525.52205,"140838",14.4,"73",Fabaceae,,prouacensis,285434.102125125,581530.83595
"140871",Lecythidaceae,Lecythis,persistens,1.2,285436.87881765,581524.7569,"140838",14.4,"73",Fabaceae,,prouacensis,285434.102125125,581530.83595
"140873",Sapotaceae,Pouteria,cicatricata,1.4,285436.467978,581523.69305,"140838",14.4,"73",Fabaceae,,prouacensis,285434.102125125,581530.83595
"140875",Sapotaceae,Pouteria,flavilatex,2.3,285431.601090525,581523.18665,"140838",14.4,"73",Fabaceae,,prouacensis,285434.102125125,581530.83595
"140876",Lecythidaceae,Eschweilera,pedicellata,2.9,285432.870559,581522.0996,"140838",14.4,"73",Fabaceae,,prouacensis,285434.102125125,581530.83595
"140877",Chrysobalanaceae,Couepia,guianensis,1.2,285433.024493675,581521.93615,"140838",14.4,"73",Fabaceae,,prouacensis,285434.102125125,581530.83595
"140879",Cordiaceae,Cordia,sprucei,1.4,285437.402532125,581521.98325,"140838",14.4,"73",Fabaceae,,prouacensis,285434.102125125,581530.83595
"140880",Myrtaceae,Eugenia,exaltata,2.8,285436.5569207,581522.3594,"140838",14.4,"73",Fabaceae,,prouacensis,285434.102125125,581530.83595
"140885",Melastomataceae,Mouriri,crassifolia,25.46479089,285430.96131695,581526.3443,"140838",14.4,"73",Fabaceae,,prouacensis,285434.102125125,581530.83595
"140886",Sapotaceae,Pouteria,torta,20.53098766,285433.7711915,581528.1219,"140838",14.4,"73",Fabaceae,,prouacensis,285434.102125125,581530.83595
"140887",Chrysobalanaceae,Hymenopus,heteromorphus,16.07464925,285435.45150675,581528.0987,"140838",14.4,"73",Fabaceae,,prouacensis,285434.102125125,581530.83595
"140888",Rubiaceae,Posoqueria,latifolia,21.32676237,285436.4479936,581524.1056,"140838",14.4,"73",Fabaceae,,prouacensis,285434.102125125,581530.83595
"140889",Fabaceae,Inga,alba,12.73239545,285436.6728643,581521.9754,"140838",14.4,"73",Fabaceae,,prouacensis,285434.102125125,581530.83595
"140890",Lecythidaceae,Gustavia,hexapetala,16.55211408,285437.067678,581521.3605,"140838",14.4,"73",Fabaceae,,prouacensis,285434.102125125,581530.83595
"141266",Chrysobalanaceae,Licania,membranacea,1.4,285438.362097875,581522.26875,"140838",14.4,"73",Fabaceae,,prouacensis,285434.102125125,581530.83595
"141267",Apocynaceae,Couma,guianensis,4,285438.78391225,581522.6035,"140838",14.4,"73",Fabaceae,,prouacensis,285434.102125125,581530.83595
"141268",Lecythidaceae,Lecythis,persistens,1.5,285438.86889425,581523.36115,"140838",14.4,"73",Fabaceae,,prouacensis,285434.102125125,581530.83595
"141269",Burseraceae,Protium,apiculatum,4.6,285439.8864333,581523.45465,"140838",14.4,"73",Fabaceae,,prouacensis,285434.102125125,581530.83595
"141272",Annonaceae,Anaxagorea,dolichocarpa,5.5,285440.86402425,581524.37325,"140838",14.4,"73",Fabaceae,,prouacensis,285434.102125125,581530.83595
"141273",Sapotaceae,Pouteria,singularis,1,285439.346718,581524.54955,"140838",14.4,"73",Fabaceae,,prouacensis,285434.102125125,581530.83595
"141274",Fabaceae,Tachigali,melinonii,1.2,285440.24833265,581525.02705,"140838",14.4,"73",Fabaceae,,prouacensis,285434.102125125,581530.83595
"141275",Sapotaceae,Pouteria,guianensis,1.1,285440.4782422,581525.3047,"140838",14.4,"73",Fabaceae,,prouacensis,285434.102125125,581530.83595
"141276",Myristicaceae,Iryanthera,hostmannii,1.2,285440.85501405,581524.0567,"140838",14.4,"73",Fabaceae,,prouacensis,285434.102125125,581530.83595
"141277",Fabaceae,Tachigali,melinonii,1.3,285440.7461468,581525.8029,"140838",14.4,"73",Fabaceae,,prouacensis,285434.102125125,581530.83595
"141278",Lecythidaceae,Lecythis,persistens,1.1,285440.0254822,581526.1116,"140838",14.4,"73",Fabaceae,,prouacensis,285434.102125125,581530.83595
"141279",Fabaceae,Tachigali,melinonii,1,285439.7356562,581527.0716,"140838",14.4,"73",Fabaceae,,prouacensis,285434.102125125,581530.83595
"141280",Anacardiaceae,Thyrsodium,puberulum,1,285438.640152475,581527.58265,"140838",14.4,"73",Fabaceae,,prouacensis,285434.102125125,581530.83595
"141281",Annonaceae,Anaxagorea,dolichocarpa,6.5,285438.47331725,581529.52085,"140838",14.4,"73",Fabaceae,,prouacensis,285434.102125125,581530.83595
"141282",Fabaceae,Inga,jenmanii,1.5,285437.752629625,581529.82955,"140838",14.4,"73",Fabaceae,,prouacensis,285434.102125125,581530.83595
"141283",Myristicaceae,Iryanthera,sagotiana,1.2,285441.0823232,581530.9248,"140838",14.4,"73",Fabaceae,,prouacensis,285434.102125125,581530.83595
"141284",Fabaceae,Inga,loubryana,1.7,285441.1402848,581530.7328,"140838",14.4,"73",Fabaceae,,prouacensis,285434.102125125,581530.83595
"141285",Chrysobalanaceae,Licania,membranacea,1.2,285441.3702098,581531.01045,"140838",14.4,"73",Fabaceae,,prouacensis,285434.102125125,581530.83595
"141286",Annonaceae,Anaxagorea,dolichocarpa,1.8,285442.112762275,581529.24355,"140838",14.4,"73",Fabaceae,,prouacensis,285434.102125125,581530.83595
"141287",Fabaceae,Tachigali,paraensis,1.1,285443.7170275,581528.77925,"140838",14.4,"73",Fabaceae,,prouacensis,285434.102125125,581530.83595
"141302",Vochysiaceae,Ruizterania,albiflora,3.2,285442.2634538,581525.6266,"140838",14.4,"73",Fabaceae,,prouacensis,285434.102125125,581530.83595
"141303",Fabaceae,Tachigali,melinonii,1.3,285442.19454155,581526.5477,"140838",14.4,"73",Fabaceae,,prouacensis,285434.102125125,581530.83595
"141304",Fabaceae,Inga,cayennensis,1.1,285442.6453551,581526.78645,"140838",14.4,"73",Fabaceae,,prouacensis,285434.102125125,581530.83595
"141305",Myristicaceae,Iryanthera,hostmannii,1,285442.9531946,581526.45955,"140838",14.4,"73",Fabaceae,,prouacensis,285434.102125125,581530.83595
"141306",Fabaceae,Bocoa,prouacensis,12.73239545,285441.70895735,581529.5419,"140838",14.4,"73",Fabaceae,,prouacensis,285434.102125125,581530.83595
"141307",Siparunaceae,Siparuna,decipiens,13.52817016,285442.741314,581526.815,"140838",14.4,"73",Fabaceae,,prouacensis,285434.102125125,581530.83595
"141309",Annonaceae,Anaxagorea,dolichocarpa,7.6,285436.44324785,581531.7417,"140838",14.4,"73",Fabaceae,,prouacensis,285434.102125125,581530.83595
"141310",Cordiaceae,Cordia,sprucei,4.1,285438.228561,581532.0636,"140838",14.4,"73",Fabaceae,,prouacensis,285434.102125125,581530.83595
"141311",Sapotaceae,Pouteria,bangii,2.5,285437.1420368,581532.8912,"140838",14.4,"73",Fabaceae,,prouacensis,285434.102125125,581530.83595
"141312",Lauraceae,Ocotea,nigra,1,285436.642245,581533.161,"140838",14.4,"73",Fabaceae,,prouacensis,285434.102125125,581530.83595
"141313",Lecythidaceae,Eschweilera,coriacea,3,285437.8318217,581533.72415,"140838",14.4,"73",Fabaceae,,prouacensis,285434.102125125,581530.83595
"141314",Rubiaceae,Duroia,genipoides,3.2,285438.0997524,581534.22235,"140838",14.4,"73",Fabaceae,,prouacensis,285434.102125125,581530.83595
"141315",Burseraceae,Dacryodes,nitens,8.5,285435.2298084,581533.6824,"140838",14.4,"73",Fabaceae,,prouacensis,285434.102125125,581530.83595
"141316",Malvaceae,Sterculia,pruriens,1,285435.977562325,581534.32335,"140838",14.4,"73",Fabaceae,,prouacensis,285434.102125125,581530.83595
"141317",Malvaceae,Eriotheca,longitubulosa,3.3,285434.014404125,581536.66875,"140838",14.4,"73",Fabaceae,,prouacensis,285434.102125125,581530.83595
"141318",Sapotaceae,Pouteria,singularis,5.8,285434.684243625,581537.91425,"140838",14.4,"73",Fabaceae,,prouacensis,285434.102125125,581530.83595
"141319",Myrtaceae,Eugenia,tetramera,1.5,285435.585963125,581538.39175,"140838",14.4,"73",Fabaceae,,prouacensis,285434.102125125,581530.83595
"141321",Siparunaceae,Siparuna,cuspidata,3,285439.37767605,581538.99665,"140838",14.4,"73",Fabaceae,,prouacensis,285434.102125125,581530.83595
"141322",Rubiaceae,Margaritopsis,kappleri,1.2,285439.7634464,581538.0652,"140838",14.4,"73",Fabaceae,,prouacensis,285434.102125125,581530.83595
"141329",Myrtaceae,Eugenia,exaltata,2.6,285441.7084237,581535.0867,"140838",14.4,"73",Fabaceae,,prouacensis,285434.102125125,581530.83595
"141330",Rubiaceae,Palicourea,quadrifolia,1.1,285441.634316,581533.59995,"140838",14.4,"73",Fabaceae,,prouacensis,285434.102125125,581530.83595
"141331",Clusiaceae,Tovomita,"sp,11 CAY-ATDN",9.7,285440.069910975,581533.23915,"140838",14.4,"73",Fabaceae,,prouacensis,285434.102125125,581530.83595
"141333",Chrysobalanaceae,Hymenopus,heteromorphus,11.4591559,285438.976305925,581532.70455,"140838",14.4,"73",Fabaceae,,prouacensis,285434.102125125,581530.83595
"141334",Phyllanthaceae,Amanoa,congesta,24.82817112,285437.856951675,581535.71945,"140838",14.4,"73",Fabaceae,,prouacensis,285434.102125125,581530.83595
"141336",Arecaceae,Oenocarpus,bataua,18.3,285440.2271296,581536.5292,"140838",14.4,"73",Fabaceae,,prouacensis,285434.102125125,581530.83595
"141337",Lecythidaceae,Eschweilera,coriacea,46.1549335,285441.5925059,581535.4707,"140838",14.4,"73",Fabaceae,,prouacensis,285434.102125125,581530.83595
"141338",Lauraceae,Ocotea,percurrens,1.1,285434.9393136,581540.1872,"140838",14.4,"73",Fabaceae,,prouacensis,285434.102125125,581530.83595
"141369",Lecythidaceae,Eschweilera,coriacea,14.00563499,285432.760985075,581539.43455,"140838",14.4,"73",Fabaceae,,prouacensis,285434.102125125,581530.83595
"141384",Clusiaceae,Tovomita,"sp,2 CAY-ATDN",2.3,285428.8313907,581556.2606,"140672",14.9,"55",Peraceae,,schomburgkiana,285421.7260689,581560.73835
"141385",Annonaceae,Anaxagorea,dolichocarpa,1.1,285429.222469,581557.737,"140672",14.9,"55",Peraceae,,schomburgkiana,285421.7260689,581560.73835
"141385",Annonaceae,Anaxagorea,dolichocarpa,1.4,285429.222469,581557.737,"140672",14.9,"55",Peraceae,,schomburgkiana,285421.7260689,581560.73835
"141386",Myristicaceae,Iryanthera,hostmannii,1,285429.557473125,581558.35975,"140672",14.9,"55",Peraceae,,schomburgkiana,285421.7260689,581560.73835
"141417",Annonaceae,Anaxagorea,dolichocarpa,2.4,285427.145048,581559.42075,"140672",14.9,"55",Peraceae,,schomburgkiana,285421.7260689,581560.73835
"141418",Fabaceae,Inga,loubryana,3,285427.308034725,581559.57385,"140672",14.9,"55",Peraceae,,schomburgkiana,285421.7260689,581560.73835
"141419",Myrtaceae,Eugenia,coffeifolia,1.1,285427.076158925,581560.34185,"140672",14.9,"55",Peraceae,,schomburgkiana,285421.7260689,581560.73835
"141420",Vochysiaceae,Qualea,rosea,2.4,285426.9892055,581560.62985,"140672",14.9,"55",Peraceae,,schomburgkiana,285421.7260689,581560.73835
"141421",Clusiaceae,Tovomita,obovata,6.2,285429.4106826,581559.8854,"140672",14.9,"55",Peraceae,,schomburgkiana,285421.7260689,581560.73835
"141423",Annonaceae,Anaxagorea,dolichocarpa,3.5,285428.687979375,581561.23975,"140672",14.9,"55",Peraceae,,schomburgkiana,285421.7260689,581560.73835
"141424",Clusiaceae,Symphonia,"sp,1",7.5,285428.85096955,581561.39285,"140672",14.9,"55",Peraceae,,schomburgkiana,285421.7260689,581560.73835
"141425",Moraceae,Trymatococcus,amazonicus,1.4,285429.8307786,581561.2658,"140672",14.9,"55",Peraceae,,schomburgkiana,285421.7260689,581560.73835
"141427",Peraceae,Pogonophora,schomburgkiana,1.1,285430.5805878,581560.8611,"140672",14.9,"55",Peraceae,,schomburgkiana,285421.7260689,581560.73835
"141428",Chrysobalanaceae,Licania,alba,7.6,285426.77539795,581562.03095,"140672",14.9,"55",Peraceae,,schomburgkiana,285421.7260689,581560.73835
"141429",Clusiaceae,Symphonia,"sp,1",5.9,285427.898265125,581562.46955,"140672",14.9,"55",Peraceae,,schomburgkiana,285421.7260689,581560.73835
"141430",Annonaceae,Anaxagorea,dolichocarpa,1.7,285427.6336846,581565.42485,"140672",14.9,"55",Peraceae,,schomburgkiana,285421.7260689,581560.73835
"141431",Sapotaceae,Pouteria,singularis,5.2,285427.896396,581563.5152,"140672",14.9,"55",Peraceae,,schomburgkiana,285421.7260689,581560.73835
"141432",Sapotaceae,Pouteria,flavilatex,9.8,285428.91424465,581563.6087,"140672",14.9,"55",Peraceae,,schomburgkiana,285421.7260689,581560.73835
"141433",Fabaceae,Inga,brachystachys,2,285427.4036816,581565.1472,"140672",14.9,"55",Peraceae,,schomburgkiana,285421.7260689,581560.73835
"141434",Sapindaceae,Talisia,furfuraceae,5.4,285427.3457152,581565.3392,"140672",14.9,"55",Peraceae,,schomburgkiana,285421.7260689,581560.73835
"141435",Myristicaceae,Iryanthera,hostmannii,1.3,285427.3457152,581565.3392,"140672",14.9,"55",Peraceae,,schomburgkiana,285421.7260689,581560.73835
"141436",Lauraceae,Endlicheria,multiflora,3.2,285425.3860224,581565.5933,"140672",14.9,"55",Peraceae,,schomburgkiana,285421.7260689,581560.73835
"141437",Malvaceae,Catostemma,fragrans,1.5,285429.30353775,581566.13075,"140672",14.9,"55",Peraceae,,schomburgkiana,285421.7260689,581560.73835
"141438",Lecythidaceae,Eschweilera,sagotiana,1,285428.15165835,581565.78815,"140672",14.9,"55",Peraceae,,schomburgkiana,285421.7260689,581560.73835
"141439",Chrysobalanaceae,Couepia,guianensis,1.2,285425.49105,581565.9384,"140672",14.9,"55",Peraceae,,schomburgkiana,285421.7260689,581560.73835
"141440",Peraceae,Pogonophora,schomburgkiana,2.4,285425.50912575,581566.5715,"140672",14.9,"55",Peraceae,,schomburgkiana,285421.7260689,581560.73835
"141441",Sapindaceae,Talisia,mollis,5,285425.730092,581566.5326,"140672",14.9,"55",Peraceae,,schomburgkiana,285421.7260689,581560.73835
"141442",Clusiaceae,Symphonia,"sp,1",6.6,285425.989081125,581566.71425,"140672",14.9,"55",Peraceae,,schomburgkiana,285421.7260689,581560.73835
"141443",Annonaceae,Anaxagorea,dolichocarpa,2.2,285426.49802,581566.761,"140672",14.9,"55",Peraceae,,schomburgkiana,285421.7260689,581560.73835
"141445",Annonaceae,Anaxagorea,dolichocarpa,3.7,285425.525339125,581568.25025,"140672",14.9,"55",Peraceae,,schomburgkiana,285421.7260689,581560.73835
"141446",Chrysobalanaceae,Hirtella,bicornis,2.5,285425.525339125,581568.25025,"140672",14.9,"55",Peraceae,,schomburgkiana,285421.7260689,581560.73835
"141447",Malvaceae,Eriotheca,longitubulosa,1,285427.0141451,581568.16995,"140672",14.9,"55",Peraceae,,schomburgkiana,285421.7260689,581560.73835
"141450",Annonaceae,Anaxagorea,dolichocarpa,2,285428.466759375,581566.82345,"140672",14.9,"55",Peraceae,,schomburgkiana,285421.7260689,581560.73835
"141453",Annonaceae,Anaxagorea,dolichocarpa,3.5,285429.19665685,581566.8313,"140672",14.9,"55",Peraceae,,schomburgkiana,285421.7260689,581560.73835
"141484",Annonaceae,Anaxagorea,dolichocarpa,1.4,285431.07860115,581561.63695,"140672",14.9,"55",Peraceae,,schomburgkiana,285421.7260689,581560.73835
"141485",Fabaceae,Inga,loubryana,1.2,285431.397395725,581560.58095,"140672",14.9,"55",Peraceae,,schomburgkiana,285421.7260689,581560.73835
"141487",Araliaceae,Didymopanax,decaphyllus,59.04648389,285427.474421275,581563.18045,"140672",14.9,"55",Peraceae,,schomburgkiana,285421.7260689,581560.73835
"141488",Melastomataceae,Mouriri,huberi,29.28450953,285426.98701685,581567.2203,"140672",14.9,"55",Peraceae,,schomburgkiana,285421.7260689,581560.73835
"141490",Meliaceae,Guarea,costata,1.5,285424.362524,581568.63675,"140672",14.9,"55",Peraceae,,schomburgkiana,285421.7260689,581560.73835
"141491",Lecythidaceae,Eschweilera,sagotiana,3.4,285425.7064232,581569.03645,"140672",14.9,"55",Peraceae,,schomburgkiana,285421.7260689,581560.73835
"141492",Clusiaceae,Tovomita,longifolia,2,285425.802416,581569.065,"140672",14.9,"55",Peraceae,,schomburgkiana,285421.7260689,581560.73835
"141913",Sapindaceae,Talisia,sylvatica,1.4,285462.21452095,581503.52445,"142097",14.2,"70",Meliaceae,,surinamensis,285471.880797125,581503.36705
"141914",Annonaceae,Anaxagorea,dolichocarpa,2.7,285463.3420603,581506.3709,"142097",14.2,"70",Meliaceae,,surinamensis,285471.880797125,581503.36705
"141915",Annonaceae,Fusaea,longifolia,1.5,285464.6348,581502.78,"142097",14.2,"70",Meliaceae,,surinamensis,285471.880797125,581503.36705
"141916",Lecythidaceae,Eschweilera,coriacea,3.2,285463.56144485,581501.83285,"142097",14.2,"70",Meliaceae,,surinamensis,285471.880797125,581503.36705
"141917",Rubiaceae,Palicourea,quadrifolia,1,285464.254845,581500.5745,"142097",14.2,"70",Meliaceae,,surinamensis,285471.880797125,581503.36705
"141918",Annonaceae,Anaxagorea,dolichocarpa,2.4,285463.822183625,581500.96885,"142097",14.2,"70",Meliaceae,,surinamensis,285471.880797125,581503.36705
"141926",Annonaceae,Anaxagorea,dolichocarpa,1.3,285464.249635825,581498.16665,"142097",14.2,"70",Meliaceae,,surinamensis,285471.880797125,581503.36705
"141927",Melastomataceae,Miconia,tschudyoides,1.4,285465.574663375,581497.93325,"142097",14.2,"70",Meliaceae,,surinamensis,285471.880797125,581503.36705
"142000",Fabaceae,Inga,stipularis,2.3,285467.03931,581494.812,"142097",14.2,"70",Meliaceae,,surinamensis,285471.880797125,581503.36705
"142001",Chrysobalanaceae,Hirtella,glandulosa,2.2,285467.327102325,581494.89765,"142097",14.2,"70",Meliaceae,,surinamensis,285471.880797125,581503.36705
"142002",Burseraceae,Protium,sagotianum,1.8,285467.960625625,581494.87695,"142097",14.2,"70",Meliaceae,,surinamensis,285471.880797125,581503.36705
"142003",Fabaceae,Swartzia,panacoco,0.9,285468.3533719,581495.3077,"142097",14.2,"70",Meliaceae,,surinamensis,285471.880797125,581503.36705
"142004",Burseraceae,Protium,subserratum,1.5,285467.90792,581497.4768,"142097",14.2,"70",Meliaceae,,surinamensis,285471.880797125,581503.36705
